APMC,Commodity,Year,Count
taloda,maize,2014,3
taloda,maize,2015,9
taloda,maize,2016,8
taloda,pigeon pea tur,2014,1
taloda,pigeon pea tur,2015,7
taloda,pigeon pea tur,2016,4
taloda,shepa,2015,1
taloda,sorgumjawar,2014,3
taloda,sorgumjawar,2015,9
taloda,sorgumjawar,2016,5
taloda,wheathusked,2014,3
taloda,wheathusked,2015,10
taloda,wheathusked,2016,6
tasgaon,bedana,2014,4
tasgaon,bedana,2015,12
tasgaon,bedana,2016,10
tasgaon,black gram,2014,3
tasgaon,black gram,2016,2
tasgaon,castor seed,2014,1
tasgaon,ghevda seed,2014,2
tasgaon,ghevda seed,2015,2
tasgaon,gram,2014,3
tasgaon,gram,2015,8
tasgaon,gram,2016,8
tasgaon,green gram,2016,3
tasgaon,maize,2014,3
tasgaon,maize,2015,9
tasgaon,maize,2016,11
tasgaon,sorgumjawar,2014,2
tasgaon,sorgumjawar,2015,2
tasgaon,sorgumjawar,2016,11
tasgaon,soybean,2014,3
tasgaon,soybean,2015,7
tasgaon,soybean,2016,2
tasgaon,tamarind,2015,4
tasgaon,tamarind,2016,5
tasgaon,wheathusked,2014,1
tasgaon,wheathusked,2015,2
tasgaon,wheathusked,2016,1
telhara,black gram,2014,4
telhara,black gram,2015,6
telhara,black gram,2016,3
telhara,cotton,2014,3
telhara,cotton,2015,10
telhara,cotton,2016,8
telhara,gram,2014,4
telhara,gram,2015,12
telhara,gram,2016,11
telhara,green gram,2014,4
telhara,green gram,2015,9
telhara,green gram,2016,6
telhara,maize,2016,2
telhara,pigeon pea tur,2014,3
telhara,pigeon pea tur,2015,12
telhara,pigeon pea tur,2016,11
telhara,sorgumjawar,2014,4
telhara,sorgumjawar,2015,12
telhara,sorgumjawar,2016,11
telhara,soybean,2014,4
telhara,soybean,2015,12
telhara,soybean,2016,11
telhara,sunflower,2015,3
telhara,wheathusked,2014,4
telhara,wheathusked,2015,12
telhara,wheathusked,2016,11
tiroda,paddyunhusked,2014,4
tiroda,paddyunhusked,2015,9
tiroda,paddyunhusked,2016,11
tiwasa,cotton,2015,1
tiwasa,cotton,2016,1
tiwasa,pigeon pea tur,2016,1
tiwasa,soybean,2016,1
tuljapur,bajri,2014,2
tuljapur,bajri,2015,3
tuljapur,bajri,2016,4
tuljapur,black gram,2014,3
tuljapur,black gram,2015,10
tuljapur,black gram,2016,4
tuljapur,castor seed,2016,1
tuljapur,coriander dry,2014,1
tuljapur,coriander dry,2015,2
tuljapur,gram,2014,3
tuljapur,gram,2015,12
tuljapur,gram,2016,8
tuljapur,green gram,2014,4
tuljapur,green gram,2015,7
tuljapur,green gram,2016,4
tuljapur,linseed,2015,2
tuljapur,linseed,2016,2
tuljapur,maize,2014,3
tuljapur,maize,2015,10
tuljapur,maize,2016,9
tuljapur,paddyunhusked,2014,3
tuljapur,paddyunhusked,2015,2
tuljapur,pigeon pea tur,2014,1
tuljapur,pigeon pea tur,2015,11
tuljapur,pigeon pea tur,2016,9
tuljapur,safflower,2015,1
tuljapur,sorgumjawar,2014,3
tuljapur,sorgumjawar,2015,12
tuljapur,sorgumjawar,2016,10
tuljapur,soybean,2014,3
tuljapur,soybean,2015,7
tuljapur,soybean,2016,7
tuljapur,sunflower,2015,2
tuljapur,turmeric,2014,1
tuljapur,turmeric,2015,6
tuljapur,turmeric,2016,2
tuljapur,wheathusked,2014,2
tuljapur,wheathusked,2015,5
tuljapur,wheathusked,2016,2
tuljapur,wheatunhusked,2014,1
tuljapur,wheatunhusked,2015,4
tuljapur,wheatunhusked,2016,3
tumsar,black gram,2014,2
tumsar,black gram,2015,5
tumsar,black gram,2016,6
tumsar,castor seed,2014,2
tumsar,castor seed,2015,4
tumsar,castor seed,2016,7
tumsar,gram,2014,3
tumsar,gram,2015,8
tumsar,gram,2016,11
tumsar,green gram,2014,3
tumsar,green gram,2015,5
tumsar,green gram,2016,10
tumsar,jaggery,2014,4
tumsar,jaggery,2015,10
tumsar,jaggery,2016,11
tumsar,lentil,2014,1
tumsar,lentil,2015,5
tumsar,lentil,2016,5
tumsar,linseed,2014,4
tumsar,linseed,2015,7
tumsar,linseed,2016,11
tumsar,other cereals,2014,3
tumsar,other cereals,2015,8
tumsar,other cereals,2016,9
tumsar,other pulses,2014,2
tumsar,other pulses,2015,5
tumsar,other pulses,2016,9
tumsar,paddyunhusked,2014,4
tumsar,paddyunhusked,2015,10
tumsar,paddyunhusked,2016,11
tumsar,pigeon pea tur,2014,2
tumsar,pigeon pea tur,2015,8
tumsar,pigeon pea tur,2016,9
tumsar,ricepaddyhus,2014,4
tumsar,ricepaddyhus,2015,9
tumsar,ricepaddyhus,2016,11
tumsar,sarsav,2014,3
tumsar,sarsav,2015,7
tumsar,sarsav,2016,11
tumsar,soybean,2016,1
tumsar,wheathusked,2014,4
tumsar,wheathusked,2015,8
tumsar,wheathusked,2016,11
udgir,black gram,2014,4
udgir,black gram,2015,6
udgir,black gram,2016,7
udgir,gram,2014,4
udgir,gram,2015,12
udgir,gram,2016,11
udgir,green gram,2014,4
udgir,green gram,2015,6
udgir,green gram,2016,6
udgir,jaggery,2015,4
udgir,pigeon pea tur,2014,4
udgir,pigeon pea tur,2015,12
udgir,pigeon pea tur,2016,11
udgir,safflower,2015,1
udgir,safflower,2016,4
udgir,sesamum,2015,1
udgir,sesamum,2016,1
udgir,sorgumjawar,2014,4
udgir,sorgumjawar,2015,10
udgir,sorgumjawar,2016,10
udgir,soybean,2014,4
udgir,soybean,2015,12
udgir,soybean,2016,11
udgir,tamarind,2015,5
udgir,tamarind,2016,4
udgir,tamarind seed,2015,4
udgir,tamarind seed,2016,1
udgir,wheathusked,2014,1
udgir,wheathusked,2015,9
ulhasnagar,bajri,2016,11
ulhasnagar,banana,2015,1
ulhasnagar,banana,2016,11
ulhasnagar,coconut,2015,1
ulhasnagar,coconut,2016,6
ulhasnagar,gram,2015,1
ulhasnagar,gram,2016,1
ulhasnagar,green gram,2015,1
ulhasnagar,green gram,2016,3
ulhasnagar,grnut kernels,2015,1
ulhasnagar,grnut kernels,2016,11
ulhasnagar,jaggery,2015,1
ulhasnagar,onion,2015,1
ulhasnagar,onion,2016,11
ulhasnagar,other cereals,2015,1
ulhasnagar,other cereals,2016,7
ulhasnagar,other vegetables,2015,1
ulhasnagar,other vegetables,2016,11
ulhasnagar,potato,2015,1
ulhasnagar,potato,2016,11
ulhasnagar,ricepaddyhus,2015,1
ulhasnagar,ricepaddyhus,2016,11
ulhasnagar,sorgumjawar,2015,1
ulhasnagar,sorgumjawar,2016,8
ulhasnagar,sugarcane,2016,9
ulhasnagar,wheathusked,2015,1
ulhasnagar,wheathusked,2016,11
umared,black gram,2015,2
umared,black gram,2016,2
umared,castor seed,2015,3
umared,castor seed,2016,1
umared,chilliesred,2014,4
umared,chilliesred,2015,10
umared,chilliesred,2016,5
umared,coriander dry,2014,4
umared,coriander dry,2015,12
umared,coriander dry,2016,11
umared,cotton,2014,2
umared,cotton,2015,9
umared,cotton,2016,6
umared,gram,2014,4
umared,gram,2015,12
umared,gram,2016,11
umared,green gram,2014,4
umared,green gram,2015,10
umared,green gram,2016,11
umared,green peas dry,2014,1
umared,green peas dry,2015,7
umared,green peas dry,2016,5
umared,lang,2014,4
umared,lang,2015,10
umared,lang,2016,5
umared,lentil,2014,3
umared,lentil,2015,3
umared,lentil,2016,2
umared,linseed,2014,4
umared,linseed,2015,12
umared,linseed,2016,9
umared,mustard,2014,2
umared,mustard,2015,9
umared,mustard,2016,8
umared,other pulses,2014,2
umared,other pulses,2015,12
umared,other pulses,2016,11
umared,pigeon pea tur,2014,4
umared,pigeon pea tur,2015,12
umared,pigeon pea tur,2016,11
umared,ricepaddyhus,2014,4
umared,ricepaddyhus,2015,12
umared,ricepaddyhus,2016,11
umared,sesamum,2016,1
umared,sorgumjawar,2014,4
umared,sorgumjawar,2015,12
umared,sorgumjawar,2016,10
umared,soybean,2014,4
umared,soybean,2015,12
umared,soybean,2016,11
umared,sunflower,2015,2
umared,sunflower,2016,2
umared,wheathusked,2014,4
umared,wheathusked,2015,12
umared,wheathusked,2016,11
umarga,bajri,2014,4
umarga,bajri,2015,12
umarga,bajri,2016,9
umarga,black gram,2014,4
umarga,black gram,2015,9
umarga,black gram,2016,4
umarga,castor seed,2015,1
umarga,coriander dry,2014,2
umarga,coriander dry,2015,1
umarga,coriander dry,2016,1
umarga,gram,2014,4
umarga,gram,2015,12
umarga,gram,2016,11
umarga,green gram,2014,4
umarga,green gram,2015,9
umarga,green gram,2016,4
umarga,green peas dry,2015,1
umarga,green peas dry,2016,1
umarga,grnut kernels,2014,1
umarga,grnut kernels,2015,1
umarga,ground nut pods dry,2014,2
umarga,hempseed,2015,1
umarga,jaggery,2015,1
umarga,jaggery,2016,1
umarga,maize,2014,3
umarga,maize,2015,9
umarga,maize,2016,4
umarga,mustard,2015,2
umarga,nigerseed,2014,1
umarga,paddyunhusked,2014,3
umarga,paddyunhusked,2015,3
umarga,pigeon pea tur,2014,4
umarga,pigeon pea tur,2015,12
umarga,pigeon pea tur,2016,11
umarga,ricepaddyhus,2016,1
umarga,safflower,2014,4
umarga,safflower,2015,11
umarga,safflower,2016,7
umarga,sesamum,2014,3
umarga,sesamum,2015,8
umarga,sesamum,2016,3
umarga,sorgumjawar,2014,4
umarga,sorgumjawar,2015,12
umarga,sorgumjawar,2016,11
umarga,soybean,2014,4
umarga,soybean,2015,12
umarga,soybean,2016,11
umarga,sunflower,2014,4
umarga,sunflower,2015,12
umarga,sunflower,2016,8
umarga,wheathusked,2014,4
umarga,wheathusked,2015,12
umarga,wheathusked,2016,7
umarga,wheatunhusked,2014,4
umarga,wheatunhusked,2015,10
umarga,wheatunhusked,2016,5
umari,gram,2016,5
umari,green gram,2015,1
umari,ground nut pods dry,2016,2
umari,pigeon pea tur,2015,1
umari,pigeon pea tur,2016,6
umari,sorgumjawar,2015,1
umari,sorgumjawar,2016,6
umari,soybean,2015,1
umari,soybean,2016,6
umari,wheathusked,2016,2
umarkhed,cotton,2014,2
umarkhed,cotton,2015,5
umarkhed,gram,2014,3
umarkhed,gram,2015,10
umarkhed,gram,2016,9
umarkhed,pigeon pea tur,2014,1
umarkhed,pigeon pea tur,2015,4
umarkhed,pigeon pea tur,2016,8
umarkhed,sorgumjawar,2015,7
umarkhed,sorgumjawar,2016,1
umarkhed,soybean,2014,4
umarkhed,soybean,2015,12
umarkhed,soybean,2016,11
umarkhed,wheathusked,2014,4
umarkhed,wheathusked,2015,11
umarkhed,wheathusked,2016,10
umarkheddanki,gram,2014,4
umarkheddanki,gram,2015,10
umarkheddanki,gram,2016,7
umarkheddanki,green gram,2015,1
umarkheddanki,ground nut pods dry,2014,2
umarkheddanki,ground nut pods dry,2015,1
umarkheddanki,ground nut pods dry,2016,2
umarkheddanki,pigeon pea tur,2015,4
umarkheddanki,pigeon pea tur,2016,7
umarkheddanki,sorgumjawar,2015,6
umarkheddanki,sorgumjawar,2016,1
umarkheddanki,soybean,2014,4
umarkheddanki,soybean,2015,12
umarkheddanki,soybean,2016,11
umarkheddanki,wheathusked,2014,3
umarkheddanki,wheathusked,2015,12
umarkheddanki,wheathusked,2016,8
umrane,maize,2015,1
umrane,onion,2015,1
umrane,onion,2016,11
vadgaon peth,bitter gourd,2014,4
vadgaon peth,bitter gourd,2015,12
vadgaon peth,bitter gourd,2016,11
vadgaon peth,bottle gourd,2014,4
vadgaon peth,bottle gourd,2015,9
vadgaon peth,bottle gourd,2016,6
vadgaon peth,brinjal,2014,4
vadgaon peth,brinjal,2015,12
vadgaon peth,brinjal,2016,11
vadgaon peth,cabbage,2014,4
vadgaon peth,cabbage,2015,12
vadgaon peth,cabbage,2016,11
vadgaon peth,capsicum,2014,4
vadgaon peth,capsicum,2015,12
vadgaon peth,capsicum,2016,11
vadgaon peth,carrot,2014,2
vadgaon peth,carrot,2015,5
vadgaon peth,carrot,2016,4
vadgaon peth,cluster bean,2014,2
vadgaon peth,cluster bean,2015,6
vadgaon peth,cluster bean,2016,8
vadgaon peth,coriander  ,2014,3
vadgaon peth,coriander  ,2015,10
vadgaon peth,coriander  ,2016,8
vadgaon peth,cucumber,2014,4
vadgaon peth,cucumber,2015,11
vadgaon peth,cucumber,2016,11
vadgaon peth,flower,2014,4
vadgaon peth,flower,2015,12
vadgaon peth,flower,2016,11
vadgaon peth,ghevda,2014,3
vadgaon peth,ghevda,2015,3
vadgaon peth,ghevda,2016,5
vadgaon peth,ginger fresh,2014,1
vadgaon peth,ginger fresh,2016,1
vadgaon peth,goats,2016,1
vadgaon peth,green chilli,2015,9
vadgaon peth,green chilli,2016,11
vadgaon peth,greenpeas,2014,1
vadgaon peth,greenpeas,2015,4
vadgaon peth,greenpeas,2016,5
vadgaon peth,harbarapendi,2016,1
vadgaon peth,kanda pat,2014,1
vadgaon peth,ladies finger,2014,4
vadgaon peth,ladies finger,2015,12
vadgaon peth,ladies finger,2016,11
vadgaon peth,leafy vegetable,2016,1
vadgaon peth,maizecorn,2015,1
vadgaon peth,math bhaji,2014,1
vadgaon peth,math bhaji,2015,1
vadgaon peth,math bhaji,2016,1
vadgaon peth,methi bhaji,2014,1
vadgaon peth,methi bhaji,2015,3
vadgaon peth,methi bhaji,2016,6
vadgaon peth,onion,2014,1
vadgaon peth,onion,2015,1
vadgaon peth,pavtta,2014,4
vadgaon peth,pavtta,2015,8
vadgaon peth,pavtta,2016,10
vadgaon peth,potato,2014,1
vadgaon peth,potato,2015,1
vadgaon peth,ridge gourd,2014,4
vadgaon peth,ridge gourd,2015,12
vadgaon peth,ridge gourd,2016,11
vadgaon peth,shepu,2014,1
vadgaon peth,snake gourd,2014,1
vadgaon peth,snake gourd,2015,4
vadgaon peth,snake gourd,2016,2
vadgaon peth,spinach,2014,2
vadgaon peth,spinach,2015,3
vadgaon peth,spinach,2016,3
vadgaon peth,sweet potato,2014,2
vadgaon peth,sweet potato,2016,1
vadgaon peth,tomato,2014,4
vadgaon peth,tomato,2015,12
vadgaon peth,tomato,2016,11
vaduj,bajri,2014,4
vaduj,bajri,2015,10
vaduj,bajri,2016,11
vaduj,black gram,2016,2
vaduj,cowpea,2014,2
vaduj,cowpea,2015,4
vaduj,cowpea,2016,4
vaduj,ghevda seed,2014,4
vaduj,ghevda seed,2015,8
vaduj,ghevda seed,2016,8
vaduj,gram,2014,4
vaduj,gram,2015,12
vaduj,gram,2016,11
vaduj,green gram,2014,4
vaduj,green gram,2015,7
vaduj,green gram,2016,5
vaduj,maize,2014,4
vaduj,maize,2015,12
vaduj,maize,2016,11
vaduj,sorgumjawar,2014,4
vaduj,sorgumjawar,2015,12
vaduj,sorgumjawar,2016,11
vaduj,soybean,2014,3
vaduj,soybean,2015,5
vaduj,soybean,2016,9
vaduj,wheathusked,2015,11
vaduj,wheathusked,2016,11
vadvani,bajri,2016,1
vadvani,cotton,2016,1
vadvani,gram,2016,1
vadvani,sorgumjawar,2016,1
vai,bottle gourd,2014,3
vai,bottle gourd,2015,12
vai,bottle gourd,2016,11
vai,brinjal,2014,4
vai,brinjal,2015,12
vai,brinjal,2016,11
vai,cabbage,2014,4
vai,cabbage,2015,12
vai,cabbage,2016,11
vai,carrot,2015,1
vai,cluster bean,2014,3
vai,cluster bean,2016,2
vai,coriander  ,2015,1
vai,coriander  ,2016,2
vai,cucumber,2014,4
vai,cucumber,2015,12
vai,cucumber,2016,11
vai,curry leaves,2016,1
vai,flower,2014,4
vai,flower,2015,12
vai,flower,2016,11
vai,french bean,2016,2
vai,ginger fresh,2014,4
vai,ginger fresh,2015,12
vai,ginger fresh,2016,11
vai,goosefoot,2015,1
vai,green chilli,2014,4
vai,green chilli,2015,12
vai,green chilli,2016,11
vai,greenpeas,2014,3
vai,greenpeas,2015,6
vai,greenpeas,2016,6
vai,kanda pat,2015,1
vai,ladies finger,2014,3
vai,ladies finger,2015,12
vai,ladies finger,2016,11
vai,leafy vegetable,2016,1
vai,math bhaji,2015,1
vai,math bhaji,2016,1
vai,onion,2015,1
vai,onion,2016,5
vai,other vegetables,2016,1
vai,pavata,2014,3
vai,pavata,2015,12
vai,pavata,2016,10
vai,pavtta,2015,6
vai,pavtta,2016,9
vai,ridge gourd,2014,2
vai,ridge gourd,2015,11
vai,ridge gourd,2016,9
vai,shepu,2016,1
vai,shevga,2015,2
vai,small gourd,2016,1
vai,snake gourd,2015,1
vai,sorgumjawar,2016,3
vai,spinach,2015,1
vai,spinach,2016,1
vai,sweet potato,2015,1
vai,sweet potato,2016,1
vai,tomato,2014,4
vai,tomato,2015,12
vai,tomato,2016,11
vai,turmeric,2015,1
vai,turmeric,2016,3
vai,wal papdi,2015,1
vaijapur,bajri,2014,4
vaijapur,bajri,2015,8
vaijapur,bajri,2016,11
vaijapur,black gram,2014,2
vaijapur,black gram,2015,1
vaijapur,black gram,2016,5
vaijapur,castor seed,2015,2
vaijapur,castor seed,2016,9
vaijapur,cotton,2014,2
vaijapur,cotton,2015,2
vaijapur,cowpea,2014,2
vaijapur,cowpea,2015,5
vaijapur,cowpea,2016,8
vaijapur,fenugreek,2015,1
vaijapur,fenugreek,2016,1
vaijapur,gram,2014,4
vaijapur,gram,2015,8
vaijapur,gram,2016,11
vaijapur,green gram,2014,3
vaijapur,green gram,2015,8
vaijapur,green gram,2016,11
vaijapur,green peas dry,2015,1
vaijapur,ground nut pods dry,2014,3
vaijapur,ground nut pods dry,2015,7
vaijapur,ground nut pods dry,2016,11
vaijapur,horse gram,2015,4
vaijapur,horse gram,2016,10
vaijapur,lentil,2015,1
vaijapur,linseed,2016,1
vaijapur,maize,2014,4
vaijapur,maize,2015,8
vaijapur,maize,2016,11
vaijapur,matki,2014,1
vaijapur,matki,2015,2
vaijapur,matki,2016,7
vaijapur,mustard,2014,1
vaijapur,mustard,2015,5
vaijapur,mustard,2016,7
vaijapur,nagali,2015,1
vaijapur,onion,2014,4
vaijapur,onion,2015,11
vaijapur,onion,2016,10
vaijapur,pigeon pea tur,2014,4
vaijapur,pigeon pea tur,2015,8
vaijapur,pigeon pea tur,2016,11
vaijapur,safflower,2014,1
vaijapur,safflower,2015,4
vaijapur,safflower,2016,10
vaijapur,sesamum,2015,2
vaijapur,sesamum,2016,2
vaijapur,sorgumjawar,2014,4
vaijapur,sorgumjawar,2015,8
vaijapur,sorgumjawar,2016,11
vaijapur,soybean,2014,3
vaijapur,soybean,2015,7
vaijapur,soybean,2016,11
vaijapur,sunflower,2015,2
vaijapur,sunflower,2016,3
vaijapur,tag,2016,1
vaijapur,tamarind,2015,2
vaijapur,tamarind,2016,4
vaijapur,thymollovage,2015,1
vaijapur,thymollovage,2016,2
vaijapur,wheathusked,2014,4
vaijapur,wheathusked,2015,8
vaijapur,wheathusked,2016,11
vani,cotton,2014,3
vani,cotton,2015,5
vani,cotton,2016,6
vani,gram,2014,3
vani,gram,2015,1
vani,gram,2016,8
vani,green gram,2016,3
vani,pigeon pea tur,2014,2
vani,pigeon pea tur,2015,4
vani,pigeon pea tur,2016,10
vani,soybean,2014,4
vani,soybean,2015,6
vani,soybean,2016,11
vani,wheathusked,2014,1
varora,cotton,2014,1
varora,cotton,2015,6
varora,cotton,2016,7
varora,gram,2015,5
varora,gram,2016,9
varora,green gram,2015,2
varora,paddyunhusked,2016,1
varora,pigeon pea tur,2015,6
varora,pigeon pea tur,2016,10
varora,soybean,2014,2
varora,soybean,2015,11
varora,soybean,2016,11
varora,wheathusked,2015,1
varud,black gram,2016,2
varud,cotton,2014,2
varud,cotton,2015,9
varud,cotton,2016,7
varud,gram,2016,1
varud,maize,2015,3
varud,maize,2016,1
varud,mosambi,2014,1
varud,mosambi,2015,1
varud,orange,2014,2
varud,orange,2015,3
varud,orange,2016,4
varud,pigeon pea tur,2016,2
varud,sorgumjawar,2014,1
varud,sorgumjawar,2015,5
varud,sorgumjawar,2016,4
varud,soybean,2016,1
varud,wheathusked,2016,2
varudrajura bazar,castor seed,2014,1
varudrajura bazar,castor seed,2015,3
varudrajura bazar,castor seed,2016,5
varudrajura bazar,gram,2014,4
varudrajura bazar,gram,2015,12
varudrajura bazar,gram,2016,10
varudrajura bazar,green chilli,2014,4
varudrajura bazar,green chilli,2015,5
varudrajura bazar,green chilli,2016,4
varudrajura bazar,green gram,2016,2
varudrajura bazar,maize,2014,2
varudrajura bazar,maize,2015,7
varudrajura bazar,maize,2016,3
varudrajura bazar,mosambi,2015,1
varudrajura bazar,mustard,2015,4
varudrajura bazar,mustard,2016,2
varudrajura bazar,orange,2015,1
varudrajura bazar,pigeon pea tur,2014,4
varudrajura bazar,pigeon pea tur,2015,11
varudrajura bazar,pigeon pea tur,2016,10
varudrajura bazar,sorgumjawar,2014,2
varudrajura bazar,sorgumjawar,2015,12
varudrajura bazar,sorgumjawar,2016,8
varudrajura bazar,soybean,2014,4
varudrajura bazar,soybean,2015,12
varudrajura bazar,soybean,2016,10
varudrajura bazar,wheathusked,2014,4
varudrajura bazar,wheathusked,2015,11
varudrajura bazar,wheathusked,2016,7
vasai,bajri,2014,1
vasai,bajri,2015,1
vasai,onion,2014,2
vasai,onion,2015,7
vasai,onion,2016,7
vasai,paddyunhusked,2014,2
vasai,paddyunhusked,2015,8
vasai,paddyunhusked,2016,5
vasai,potato,2014,2
vasai,potato,2015,8
vasai,potato,2016,7
vasai,ricepaddyhus,2014,2
vasai,ricepaddyhus,2015,8
vasai,ricepaddyhus,2016,11
vasai,sorgumjawar,2014,1
vasai,sorgumjawar,2015,1
vasai,tomato,2014,2
vasai,tomato,2015,8
vasai,tomato,2016,3
vasai,wheathusked,2014,2
vasai,wheathusked,2015,8
vasai,wheathusked,2016,11
vita,brinjal,2014,1
vita,brinjal,2016,5
vita,cow,2016,1
vita,green chilli,2014,1
vita,green chilli,2016,5
vita,ladies finger,2014,1
vita,ladies finger,2016,5
vita,onion,2014,1
vita,onion,2016,5
vita,potato,2016,5
vita,tomato,2014,1
vita,tomato,2016,5
wardha,black gram,2016,3
wardha,cotton,2014,2
wardha,cotton,2015,3
wardha,cotton,2016,7
wardha,gram,2014,4
wardha,gram,2015,7
wardha,gram,2016,11
wardha,green gram,2016,6
wardha,pigeon pea tur,2014,4
wardha,pigeon pea tur,2015,7
wardha,pigeon pea tur,2016,11
wardha,sesamum,2016,1
wardha,sorgumjawar,2014,1
wardha,sorgumjawar,2015,3
wardha,sorgumjawar,2016,7
wardha,soybean,2014,4
wardha,soybean,2015,7
wardha,soybean,2016,11
wardha,wheathusked,2014,4
wardha,wheathusked,2015,7
wardha,wheathusked,2016,11
washim,bajri,2015,2
washim,bajri,2016,2
washim,black gram,2014,4
washim,black gram,2015,12
washim,black gram,2016,11
washim,gram,2014,4
washim,gram,2015,12
washim,gram,2016,11
washim,green gram,2014,4
washim,green gram,2015,12
washim,green gram,2016,11
washim,maize,2014,1
washim,mustard,2014,2
washim,mustard,2015,7
washim,mustard,2016,2
washim,paddyunhusked,2014,2
washim,paddyunhusked,2015,5
washim,paddyunhusked,2016,1
washim,pigeon pea tur,2014,4
washim,pigeon pea tur,2015,12
washim,pigeon pea tur,2016,11
washim,safflower,2014,2
washim,safflower,2015,3
washim,sesamum,2016,3
washim,sorgumjawar,2014,4
